# Gumbel-Zero mlp/conv architecture sweep, follow-up round to plans/gumbel-mcts-results-5-violet-harbor.md (linear only). One row per checkpoint.
# modeltype/arch columns are the drawn --model-type and --mlp-hidden (mlp)/--conv-channels (conv) values. conv's own FC head (--mlp-hidden) is fixed empty this round, not swept.
# cvisit/cscale/m columns are RATING-time search shape only (the gaz(...) serving head). Training self-play never reads them, same as results-5.
# elo/games/cpu_ms_move/playstyle columns are from a PINNED screening fit against ranking/roster_screening_pool.txt (Docs/ranking-workflow.md Workflow A):
# screening only, not certification.
# Wide pivot of D:\Downloads\Zeph\Board Games\Breakthrough\plans\gumbel-mcts-arch-sweep-agents-6-silver-thistle.tsv: one row per {block, seed}, rung values spread into columns.
# Columns constant across a group's rung values are not suffixed; columns that vary are '<col>_rung<value>'.
# Generated by tools/export_cohort_results.ps1.
block	seed	modeltype	arch	sims	lr	l2	replaycap	replaywarm	batch	open	cvisit	cscale	m	games	nodes_per_move	search_head_id	slot_rung100	slot_rung400	slot_rung1500	slot_rung4000	model_rung100	model_rung400	model_rung1500	model_rung4000	elo_rung100	elo_rung400	elo_rung1500	elo_rung4000	elo_pm_rung100	elo_pm_rung400	elo_pm_rung1500	elo_pm_rung4000	cpu_ms_move_rung100	cpu_ms_move_rung400	cpu_ms_move_rung1500	cpu_ms_move_rung4000	wl_as_white_rung100	wl_as_white_rung400	wl_as_white_rung1500	wl_as_white_rung4000	wl_as_black_rung100	wl_as_black_rung400	wl_as_black_rung1500	wl_as_black_rung4000	avg_plies_rung100	avg_plies_rung400	avg_plies_rung1500	avg_plies_rung4000	end_piece_margin_rung100	end_piece_margin_rung400	end_piece_margin_rung1500	end_piece_margin_rung4000	eff_elo_per_log2cpu_rung100	eff_elo_per_log2cpu_rung400	eff_elo_per_log2cpu_rung1500	eff_elo_per_log2cpu_rung4000	model_id_rung100	model_id_rung400	model_id_rung1500	model_id_rung4000	full_agent_id_rung100	full_agent_id_rung400	full_agent_id_rung1500	full_agent_id_rung4000
C24	8984	conv	16,16,16	300	0.003	0.0003	500	16	128	8	1000	70	8	432	0	gaz(sims=300,cvisit=1000,cscale=70,m=8)@1	1682	1683	1684	1685	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1682.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1683.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1684.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1685.txt	566	609	595	704	23	22	22	20	73.435	73.033	74.493	73.760	60-156	78-138	76-140	76-140	54-162	51-165	48-168	91-125	50	48	56	49	-0.4	-0.1	0.6	-0.5	35	38	37	44	learned(model=1682,453eeb79,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1683,32365320,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1684,590bdf8d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1685,5b399298,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=8)@1.learned(model=1682,453eeb79,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=8)@1.learned(model=1683,32365320,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=8)@1.learned(model=1684,590bdf8d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=8)@1.learned(model=1685,5b399298,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C25	8985	conv	32,32	500	0.01	0.001	8000	128	32	8	1000	130	20	432	0	gaz(sims=500,cvisit=1000,cscale=130,m=20)@1	1686	1687	1688	1689	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1686.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1687.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1688.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1689.txt	547	701	756	728	24	20	19	20	249.165	244.639	242.601	246.100	59-157	78-138	120-96	106-110	49-167	88-128	71-145	72-144	49	50	49	49	-1.4	-0.4	-0.7	-0.7	31	39	42	41	learned(model=1686,32b182db,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1687,18bae5b1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1688,528cf1c6,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1689,5d82a9a3,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=130,m=20)@1.learned(model=1686,32b182db,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=130,m=20)@1.learned(model=1687,18bae5b1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=130,m=20)@1.learned(model=1688,528cf1c6,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=130,m=20)@1.learned(model=1689,5d82a9a3,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C26	8986	conv	16,16,16	300	0.01	0.0003	8000	128	8	8	800	100	12	432	0	gaz(sims=300,cvisit=800,cscale=100,m=12)@1	1690	1691	1692	1693	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1690.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1691.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1692.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1693.txt	437	687	769	775	27	20	19	19	73.078	72.379	72.474	73.296	42-174	97-119	116-100	118-98	36-180	63-153	81-135	82-134	45	48	48	50	-1.1	-0.8	-0.4	-0.4	27	43	48	48	learned(model=1690,36f5ba84,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1691,f939b933,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1692,b39488d0,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1693,6fbbfefb,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=100,m=12)@1.learned(model=1690,36f5ba84,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=100,m=12)@1.learned(model=1691,f939b933,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=100,m=12)@1.learned(model=1692,b39488d0,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=100,m=12)@1.learned(model=1693,6fbbfefb,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C27	8987	conv	16,16	400	0.01	0	500	16	128	4	800	100	12	432	0	gaz(sims=400,cvisit=800,cscale=100,m=12)@1	1694	1695	1696	1697	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1694.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1695.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1696.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1697.txt	572	633	604	623	23	21	22	22	51.479	52.192	52.336	52.686	48-168	76-140	72-144	58-158	68-148	62-154	55-161	76-140	46	49	55	54	-1.0	-0.2	-0.4	-0.1	37	40	39	40	learned(model=1694,1e7d0c20,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1695,4ff54804,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1696,ee68e4ba,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1697,e70d0eee,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=800,cscale=100,m=12)@1.learned(model=1694,1e7d0c20,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=800,cscale=100,m=12)@1.learned(model=1695,4ff54804,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=800,cscale=100,m=12)@1.learned(model=1696,ee68e4ba,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=800,cscale=100,m=12)@1.learned(model=1697,e70d0eee,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C28	8988	conv	8,8	400	0.03	0	500	16	32	0	600	40	16	432	0	gaz(sims=400,cvisit=600,cscale=40)@1	1698	1699	1700	1701	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1698.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1699.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1700.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1701.txt	578	620	666	694	23	22	21	20	15.596	15.839	16.114	15.918	73-143	71-145	72-144	72-144	45-171	62-154	79-137	91-125	44	47	49	51	-0.8	-0.5	-0.3	-0.3	41	44	48	50	learned(model=1698,eafdf554,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1699,fecb13ba,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1700,91f9c5dc,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1701,5d60e7f1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=40)@1.learned(model=1698,eafdf554,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=40)@1.learned(model=1699,fecb13ba,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=40)@1.learned(model=1700,91f9c5dc,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=40)@1.learned(model=1701,5d60e7f1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C29	8989	conv	32,32	500	0.03	0.0003	500	16	128	8	800	70	8	432	0	gaz(sims=500,cvisit=800,cscale=70,m=8)@1	1702	1703	1704	1705	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1702.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1703.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1704.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1705.txt	649	654	615	678	21	21	22	20	236.146	235.753	241.202	239.235	84-132	77-139	75-141	79-137	60-156	69-147	56-160	77-139	47	47	47	49	-0.7	-0.8	-0.7	-0.6	36	37	34	38	learned(model=1702,d2e250eb,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1703,1fc3c42d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1704,0be94b75,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1705,672e9a49,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=800,cscale=70,m=8)@1.learned(model=1702,d2e250eb,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=800,cscale=70,m=8)@1.learned(model=1703,1fc3c42d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=800,cscale=70,m=8)@1.learned(model=1704,0be94b75,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=800,cscale=70,m=8)@1.learned(model=1705,672e9a49,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C30	8990	conv	8,8	400	0.03	0.0003	500	16	32	4	600	70	8	432	0	gaz(sims=400,cvisit=600,cscale=70,m=8)@1	1706	1707	1708	1709	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1706.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1707.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1708.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1709.txt	615	578	587	641	22	23	22	21	15.916	15.961	16.008	15.820	78-138	67-149	76-140	80-136	53-163	51-165	45-171	61-155	46	47	45	48	-0.7	-0.8	-0.7	-0.5	44	41	42	46	learned(model=1706,9ed1646a,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1707,88085fa7,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1708,e7705bce,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1709,9c2d6569,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=70,m=8)@1.learned(model=1706,9ed1646a,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=70,m=8)@1.learned(model=1707,88085fa7,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=70,m=8)@1.learned(model=1708,e7705bce,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=70,m=8)@1.learned(model=1709,9c2d6569,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C31	8991	conv	8,8	300	0.01	0.0003	500	16	128	0	600	70	8	432	0	gaz(sims=300,cvisit=600,cscale=70,m=8)@1	1710	1711	1712	1713	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1710.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1711.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1712.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1713.txt	560	584	587	625	23	22	22	21	12.066	11.978	12.095	12.260	48-168	50-166	64-152	65-151	64-152	70-146	57-159	70-146	48	49	46	49	-0.3	-0.9	-0.4	-0.7	41	43	43	46	learned(model=1710,031e5e3f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1711,aea70619,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1712,2bc5e923,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1713,e35a4821,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=70,m=8)@1.learned(model=1710,031e5e3f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=70,m=8)@1.learned(model=1711,aea70619,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=70,m=8)@1.learned(model=1712,2bc5e923,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=70,m=8)@1.learned(model=1713,e35a4821,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C32	8992	conv	32,32	500	0.03	0	2000	32	32	0	800	130	16	432	0	gaz(sims=500,cvisit=800,cscale=130)@1	1714	1715	1716	1717	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1714.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1715.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1716.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1717.txt	578	606	649	661	23	22	21	21	229.669	236.251	235.706	235.440	51-165	55-161	64-152	67-149	67-149	73-143	80-136	82-134	46	47	50	50	-0.7	-0.9	-0.5	-0.3	32	34	36	37	learned(model=1714,656278f8,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1715,7d96a90e,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1716,0bc7ba81,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1717,4d69bdb6,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=800,cscale=130)@1.learned(model=1714,656278f8,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=800,cscale=130)@1.learned(model=1715,7d96a90e,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=800,cscale=130)@1.learned(model=1716,0bc7ba81,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=800,cscale=130)@1.learned(model=1717,4d69bdb6,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C33	8993	conv	8,8	300	0.01	0.0003	8000	128	32	8	800	70	16	432	0	gaz(sims=300,cvisit=800,cscale=70)@1	1718	1719	1720	1721	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1718.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1719.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1720.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1721.txt	402	659	777	733	28	21	19	19	11.631	11.638	11.488	11.717	31-185	62-154	83-133	76-140	39-177	86-130	118-98	104-112	46	51	48	49	-0.8	-0.6	-0.3	-0.0	30	49	58	54	learned(model=1718,edfc5383,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1719,b5e59e17,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1720,f1fc4d07,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1721,3208a532,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=70)@1.learned(model=1718,edfc5383,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=70)@1.learned(model=1719,b5e59e17,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=70)@1.learned(model=1720,f1fc4d07,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=70)@1.learned(model=1721,3208a532,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C34	8994	conv	16,16	300	0.03	0.0003	8000	128	128	8	600	100	20	432	0	gaz(sims=300,cvisit=600,cscale=100,m=20)@1	1722	1723	1724	1725	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1722.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1723.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1724.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1725.txt	572	676	719	685	23	20	20	20	39.749	39.387	40.171	40.172	73-143	95-121	99-117	100-116	43-173	60-156	75-141	59-157	45	46	48	47	-1.0	-0.7	-0.6	-0.7	37	44	47	45	learned(model=1722,02fbde52,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1723,07ba8c1f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1724,ee6f85a5,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1725,3e79bfca,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100,m=20)@1.learned(model=1722,02fbde52,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100,m=20)@1.learned(model=1723,07ba8c1f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100,m=20)@1.learned(model=1724,ee6f85a5,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100,m=20)@1.learned(model=1725,3e79bfca,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C35	8995	conv	16,16	300	0.01	0.001	2000	32	32	4	600	100	8	432	0	gaz(sims=300,cvisit=600,cscale=100,m=8)@1	1726	1727	1728	1729	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1726.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1727.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1728.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1729.txt	541	678	609	636	24	20	22	21	39.226	39.364	39.577	39.577	65-151	87-129	67-149	80-136	41-175	69-147	62-154	59-157	43	46	46	48	-1.1	-0.6	-0.5	-0.6	35	44	40	42	learned(model=1726,bc9e3a0d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1727,ece266e1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1728,42d92a48,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1729,c6ed39e7,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100,m=8)@1.learned(model=1726,bc9e3a0d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100,m=8)@1.learned(model=1727,ece266e1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100,m=8)@1.learned(model=1728,42d92a48,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100,m=8)@1.learned(model=1729,c6ed39e7,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C36	8996	conv	8,8	400	0.03	0	8000	128	8	8	1000	40	20	432	0	gaz(sims=400,cvisit=1000,cscale=40,m=20)@1	1730	1731	1732	1733	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1730.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1731.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1732.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1733.txt	420	668	746	713	28	21	19	20	16.377	15.941	16.144	15.093	37-179	86-130	102-114	78-138	37-179	66-150	84-132	93-123	47	48	46	55	-1.3	-0.7	-0.5	-0.5	30	48	53	51	learned(model=1730,5f88b5d5,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1731,a207e1d0,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1732,3db2de53,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1733,0d3f2727,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=1000,cscale=40,m=20)@1.learned(model=1730,5f88b5d5,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=1000,cscale=40,m=20)@1.learned(model=1731,a207e1d0,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=1000,cscale=40,m=20)@1.learned(model=1732,3db2de53,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=1000,cscale=40,m=20)@1.learned(model=1733,0d3f2727,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C37	8997	conv	16,16,16	300	0.03	0.001	2000	32	32	4	1000	70	12	432	0	gaz(sims=300,cvisit=1000,cscale=70,m=12)@1	1734	1735	1736	1737	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1734.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1735.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1736.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1737.txt	581	601	636	595	23	22	21	22	72.423	71.795	72.667	72.074	66-150	77-139	88-128	82-134	53-163	49-167	51-165	42-174	45	47	45	45	-1.1	-1.0	-0.9	-0.8	36	37	39	37	learned(model=1734,8a0dfe66,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1735,c752a706,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1736,56565858,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1737,27e4ce0c,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=12)@1.learned(model=1734,8a0dfe66,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=12)@1.learned(model=1735,c752a706,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=12)@1.learned(model=1736,56565858,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=12)@1.learned(model=1737,27e4ce0c,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C38	8998	conv	32,32	500	0.003	0	8000	128	32	8	1000	100	8	432	0	gaz(sims=500,cvisit=1000,cscale=100,m=8)@1	1738	1739	1740	1741	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1738.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1739.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1740.txt	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1741.txt	581	717	752	678	23	20	19	20	240.169	236.706	241.184	243.220	56-160	91-125	104-112	95-121	63-153	82-134	85-131	61-155	49	50	49	52	-1.2	-0.2	0.0	-0.0	32	40	42	38	learned(model=1738,56eb98ad,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1739,f3987b36,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1740,a80d33b1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	learned(model=1741,e734e03f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100,m=8)@1.learned(model=1738,56eb98ad,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100,m=8)@1.learned(model=1739,f3987b36,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100,m=8)@1.learned(model=1740,a80d33b1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100,m=8)@1.learned(model=1741,e734e03f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
